id;mark;
M33706;NONE RECORDED;
M33712;TATTOO, FOREARM, LEFT - STEVEN,PRAYING HANDS,KIM, BULLS;
M33712;TATTOO, HAND, RIGHT - 1991 (ROMAN #'S);
M33712;TATTOO, FOREARM, RIGHT - BLACK W/DICE;
M33714;TATTOO, NECK - \"RIP A.T.M\" on left side;
M33714;TATTOO, FOREARM, RIGHT - \"p\", \"jazmin\";
M33714;TATTOO, ARM, LEFT - OTF \"CHIRAQ\" SKYLINE CROSS;
M33714;TATTOO, ANKLE, LEFT - TRUST NONE,LOYALTY W/LP;
M33714;TATTOO, HAND, LEFT - CROSS,5 DOTS ISIAH;
M33731;TATTOO, FOREARM, RIGHT - RIP DANNY WILLIAMS,RIP CHARLES;
M33731;TATTOO, ARM, RIGHT UPPER - CROSS,L ARM-BOY,L HND-HONOR;
M33731;TATTOO, NECK - BOMB,SC-NECK;
M33731;TATTOO, ARM, RIGHT - RIP WAYNE PARKER,RIP JERRY;
M33731;TATTOO, FOREARM, LEFT - FALL FOR NOTHING;
M33732;SCAR, CHEST - SCAR ON CHEST;
M33739;SCAR, EAR, LEFT -;
M33739;TATTOO, ARM, RIGHT - SKULL/FLAMES;
M33739;SCAR, CHEEK (FACE), LEFT -;
M33739;SCAR, FOREHEAD -;
M33739;SCAR, ARM, RIGHT - CUT;
M33742;SCAR, HEAD, NONSPECIFIC - STAB WOUND ON RT SIDE OF HEAD;
M33742;TATTOO, CHEST - 5PT STARS SHARON;
M33742;TATTOO, ARM, RIGHT - R;
M33744;TATTOO, ARM, RIGHT - BROTHER,SC-RF ARM;
M33750;TATTOO, ARM, LEFT UPPER - PRAYING HNDS W/ROSARY,MY LIFE IS;
M33750;TATTOO, CHEST - MIKE;
M33750;TATTOO, FOREARM, RIGHT - HAPPY MASK;
M33750;TATTOO, ARM, RIGHT UPPER - SKULL;
M33750;TATTOO, FOREARM, LEFT - SAD MASK  TAT UL ARM IN YOUR;
M33752;TATTOO, ABDOMEN - MARIJUANA LEAF ON FIRE;
M33752;TATTOO, ARM, LEFT - BOY;
M33752;TATTOO, ARM, RIGHT - MOMMAS,CHINESE SYMBOL,BO$S;
M33752;TATTOO, ABDOMEN - STAY,HIGH(CHEST-FAMILY;
M33764;NONE RECORDED;
M33765;SCAR, HEAD, NONSPECIFIC - FOREHEAD, LEFT CHEEK;
M33765;TATTOO, BACK - DRAGON, SKULLS;
M33765;TATTOO, CHEST - \"CRADEL OF DEATH\";
M33765;TATTOO, ARM, RIGHT UPPER - GUITAR;
M33765;TATTOO, FOREARM, RIGHT - SKULLS;
M33766;TATTOO, WRIST, LEFT - RANGER;
M33766;TATTOO, NECK - LIL MEECHIE;
M33766;TATTOO, WRIST, RIGHT - RANGER;
M33766;TATTOO, NECK - JASMINE;
M33768;TATTOO, ARM, RIGHT - BRITANY;
M33768;TATTOO, ARM, LEFT - CROSS,BSC;
M33768;TATTOO, BACK - THE LIFE;
M33769;NONE RECORDED;
M33773;TATTOO, CHEST - \"Royalty\" 5 point star;
M33773;TATTOO, NECK - \"Adreanna\";
M33773;TATTOO, HEAD, NONSPECIFIC - \"Love\", \"Hate\";
M33773;TATTOO, ARM, LEFT UPPER - CROSS W/MARGARET;
M33773;TATTOO, ARM, RIGHT UPPER - SASSY,JOENICHA;
M33774;TATTOO, ARM, RIGHT - CROSS;
M33774;TATTOO, ARM, LEFT - AA SYMBOL\"KEEP COMING BACK\";
M33782;NONE RECORDED;
M33783;TATTOO, ARM, RIGHT - RIP,LAUGH NOW CRY LATER;
M33783;TATTOO, ARM, LEFT - TUTU,;
M33783;TATTOO, ARM, RIGHT - DRAMA MASKS,;
M33783;TATTOO, HAND, RIGHT - LASHAWN,;
M33783;TATTOO, ARM, LEFT - JOEL,HND\;DEATH BEFORE DISHONOR;
M33786;TATTOO, NECK - JAVARAS;
M33788;NONE RECORDED;
M33798;TATTOO, CHEST - KASEY;
M33803;NONE RECORDED;
M33808;TATTOO, HAND, LEFT - LOVE;
M33808;TATTOO, ARM, RIGHT - SUN, POT LEAF, WHY CANT WE BE FR;
M33808;TATTOO, ABDOMEN - PYRAMIDS;
M33808;TATTOO, CHEST - 2 ALIEN SHIPS, OUTLINE OF AFRICA;
M33808;TATTOO, NECK - POT LEAF, LIFE, MOLECULES, THC,;
M33813;NONE RECORDED;
M33819;TATTOO, ARM, RIGHT - SLEEVED;
M33819;TATTOO, BACK - SCORPIO;
M33819;TATTOO, ARM, LEFT - SLEEVED;
M33819;TATTOO, CHEST - WOLF, SAMURI;
M33820;TATTOO, NECK - my lil reina jesslia;
M33820;TATTOO, ARM, RIGHT - NO LOVE,NO PITY,SOX,TRUST;
M33820;TATTOO, WRIST, LEFT - 5 DOTS,NONE,L ARM-OLGA,L HND-J;
M33820;TATTOO, HAND, RIGHT - JESSLIA,CHEST-LATIN KING;
M33820;TATTOO, FOREARM, RIGHT - L,UL ARM-JESSI,LF ARM-K;
M33835;TATTOO, FOREARM, RIGHT - \"J\" \"063\" BRAND;
M33835;TATTOO, FOREARM, LEFT - \"CORA\";
M33838;TATTOO, HAND, LEFT - LATTEA;
M33838;TATTOO, CHEST - GRIM REAPER;
M33838;TATTOO, ARM, RIGHT UPPER - LIA;
M33849;TATTOO, ARM, RIGHT - \"R\";
M33850;TATTOO, BACK - KNIGHT,I..2D;
M33853;NONE RECORDED;
M33855;NONE RECORDED;
M33856;TATTOO, ARM, LEFT - SACRAFICE;
M33856;TATTOO, LEG, RIGHT - GRIM REAPER;
M33856;TATTOO, ARM, RIGHT - LOYALTY;
M33856;TATTOO, HAND, LEFT - 5 DOTS IN WEB OF HAND;
M33857;TATTOO, HAND, LEFT - \"DEATH\", FLAMES;
M33857;TATTOO, HAND, RIGHT - \"LIFE\", FLAMES;
M33859;TATTOO, NECK - 5 PT STAR W/SMALLER STARS AROUND;
M33861;TATTOO, FOREARM, LEFT - GIOVONNA,LINDA,T.J.;
M33861;TATTOO, NECK - 5PT STAR-TRUST NONE;
M33861;SCAR, ARM, LEFT UPPER - GUN SHOT WOUND;
M33861;TATTOO, CHEST - CLASHANA, HENRY;
M33861;TATTOO, HAND, LEFT - 2 5PT-STARS (L LEG-GUNSHOT WOUND;
M33863;TATTOO, CHEEK (FACE), RIGHT - Cross;
M33864;TATTOO, CHEST - \"I AM MY BROTHERS KEEPER\" W/ RIB;
M33864;TATTOO, NECK - YEN;
M33864;TATTOO, ARM, RIGHT UPPER - RIP ANT;
M33865;TATTOO, FOREARM, RIGHT - CROSS,PRAYING HANDS,GILLA,RIP, \";
M33865;TATTOO, HAND, RIGHT - MOB,RIP,KG,YOUNG\;RFA:SQUAD;
M33865;TATTOO, FOREARM, LEFT - MAN BRICK SQUAD\;RFA:MAN,BRICK;
M33865;TATTOO, HAND, LEFT - SOD,G MONEY;
M33865;TATTOO, FOREARM, LEFT - REAPER,HATCHETT,TEAM,TAREAL,RIP;
M33868;TATTOO, ARM, LEFT UPPER - TWO \"B\";
M33868;TATTOO, HAND, RIGHT - CROSS;
M33869;SCAR, NECK - KNIFE WOUND ON LF SIDE OF NECK;
M33870;PIERCED EARS -;
M33880;TATTOO, ARM, LEFT UPPER - COYOTE , TRIBAL;
M33880;TATTOO, ARM, LEFT - GRIM REAPER;
M33888;TATTOO, CHEST - ROSARY WITH CROSS SCRIPTURE;
M33888;TATTOO, ARM, LEFT - 6PT STAR EMMA HEART P;
M33888;TATTOO, ARM, RIGHT - BAM BAM LA RAZA RZ 6PT STAR CROS;
M33888;TATTOO, NECK - RUMALDA L/LEG RIBBON ARROW;
M33888;TATTOO, ARM, RIGHT - FLAGS;
M33897;TATTOO, LEG, RIGHT - A DIAMOND;
M33897;TATTOO, BACK - PHRSE, JESUS JUNOIR, A DOG, \"RIP;
M33897;TATTOO, FOREARM, LEFT - A DEMON W/ANGEL, DRAGON;
M33897;TATTOO, ARM, LEFT UPPER - \"MALYNA\", LCV, \"REGINA\";
M33897;TATTOO, LEG, LEFT - COBRA;
M33900;NONE RECORDED;
M33901;TATTOO, ARM, LEFT - \"HOLMES\";
M33904;NONE RECORDED;
M33906;SCAR, ARM, RIGHT -;
M33906;NEEDLE MARKS, ARM, RIGHT -;
M33906;TATTOO, FOREARM, LEFT -;
M33907;TATTOO, FOREARM, RIGHT - WOLF,BEAST\;BACK:D,SWASTIKA;
M33907;TATTOO, FOREARM, RIGHT - CROSS,ANA,RIP GRANMA;
M33907;TATTOO, NECK - KP\;CHEST:1ST LOVE;
M33907;TATTOO, ARM, LEFT UPPER - SKULL,GUN;
M33907;TATTOO, CHEST - MANIAC,WINGS,HEART,WINGS,HALO,;
M33911;TATTOO, ARM, LEFT - \"LYKOURGOS\";
M33911;TATTOO, ARM, LEFT - HEART W/ GREEK FLAG / CROSS;
M33911;SCAR, FOREARM, LEFT -;
M33916;NONE RECORDED;
M33920;TATTOO, CHEST - DEMON;
M33920;TATTOO, ARM, RIGHT - PIT BULL,TERRIER\"MAKENZIE;
M33920;TATTOO, BACK - PIT BULL;
M33920;TATTOO, ARM, LEFT - GRIM REAPER,CLOWN;
M33924;TATTOO, NECK - 6, OVER 6 6, IN A TRANGLE SHAPE;
M33924;TATTOO, CHEEK (FACE), LEFT - 5 POINT STAR;
M33924;TATTOO, HAND, LEFT - 2 ROSES;
M33924;TATTOO, ARM, LEFT - \"LACHINA,GIANNI\";
M33924;TATTOO, ARM, LEFT - \"JAHLANN,COREY,ADRIAN,MICHEAL\";
M33935;TATTOO, BACK - DUKE;
M33936;TATTOO, BACK - GRIM REAPER;
M33936;TATTOO, ARM, LEFT UPPER - JACK;
M33938;TATTOO, CHEST - \"S D\"/NECK-\"KAITLIN\"/ULA-\"JROK\";
M33938;TATTOO, FOREARM, RIGHT - \"JACOB\",\"AMOR\",92;
M33938;TATTOO, WRIST, RIGHT - 92/BACK-\"D\" W/FORK,DEVIL FACE;
M33938;TATTOO, LEG, LEFT - \"VINCE\"/FACE-\"SOUTH SIDE\",CROSS;
M33938;TATTOO, FOREARM, LEFT - \"GRAM\",\"JROK\",\"99TH & HARLEM\";
M33949;TATTOO, ARM, LEFT - GANG,BOII,TRAP OR DIE;
M33949;TATTOO, CHEST - FUCK THE EAST;
M33949;TATTOO, HAND, RIGHT - MAFIA;
M33949;TATTOO, ARM, RIGHT - HUSTLE, MOB, BLOCK, FUCK DEATH;
M33949;TATTOO, HAND, LEFT - OSO;
M33950;NONE RECORDED;
M33957;TATTOO, SHOULDER, RIGHT - TRIBAL;
M33960;DISCOLORATION, BACK -;
M33962;TATTOO, BACK - CROSS;
M33962;TATTOO, ARM, LEFT - \"I\" \"AALAYAH\";
M33962;TATTOO, ARM, RIGHT - \"CLAUDIA\" \"A\";
M33967;TATTOO, FOREARM, RIGHT - cross w/\"Jacqline\";
M33967;SCAR, HEAD, NONSPECIFIC - LSIDE FOREHEAD;
M33969;TATTOO, HAND, LEFT - 5 pt star;
M33969;TATTOO, ARM, RIGHT - \"ll 2 feet\", tat on hand,;
M33969;TATTOO, CHEST - LAQUESHA;
M33969;TATTOO, FOREARM, LEFT - STUPID;
M33969;TATTOO, ARM, RIGHT UPPER - 3 CROSSES;
M33971;NONE RECORDED;
M33979;TATTOO, CHEEK (FACE), LEFT - 5/PT STAR;
M33987;TATTOO, FOREARM, RIGHT - HEART,THORNS,LUV,HEARDISSTEEN;
M33991;NONE RECORDED;
M33992;TATTOO, ARM, RIGHT - TRUST,BRI,CATHERINE,;
M33992;TATTOO, HAND, LEFT - FEAR,TAT RIGHT HAND -NONE;
M33992;TATTOO, ARM, RIGHT - FLAMING BASKETBALL;
M33992;TATTOO, ARM, LEFT - $ DICE WITH MONEY STACKS;
M33992;TATTOO, ARM, LEFT - GOD, ELIAJH;
M33994;TATTOO, NECK - 12X6PT STARS WINGS HEART DAGGER;
M33994;TATTOO, CHEST - SHANYA CHINESE SYMBOLS CHICAGO;
M33994;TATTOO, ARM, RIGHT - FREAK LOVE KEISHA FOREVER;
M33994;TATTOO, BACK - 6PT STAR P-FORK SD NO LOVE CITY;
M33994;TATTOO, ARM, LEFT - MODE DARK CHOCOLATE SD IGSDN;
M34007;TATTOO, ARM, RIGHT UPPER - DESTINY;
M34007;TATTOO, ARM, LEFT UPPER - CROSS;
M34008;TATTOO, FOREARM, LEFT - 2008;
M34008;TATTOO, HAND, RIGHT - RIP CED,073RD;
M34008;TATTOO, FOREARM, RIGHT - BIP,SOLO,SORAYA;
M34008;TATTOO, FOREARM, LEFT - T.STONE,RIP COREY,CLOUDS,1991;
M34009;TATTOO, ARM, RIGHT - CROSS SKULL FEMALE MOB 5PT STARS;
M34009;TATTOO, CHEST - DANIYCIA GOL SHOVONTAE 5PT STARS;
M34009;TATTOO, BACK - YOUNG MONEY $ MONEY BAGS 5PT STR;
M34009;TATTOO, ARM, RIGHT - CHICAGO SYMBOLS ROSE BLESSED;
M34009;TATTOO, ARM, LEFT - SKULL DRAMA MASKS FAITH RIP;
M34011;NONE RECORDED;
M34012;NONE RECORDED;
M34013;TATTOO, ARM, LEFT - GRIM REAPER;
M34013;TATTOO, LEG, LEFT - PANTHER;
M34013;TATTOO, ARM, RIGHT - CROSS;
M34018;NONE RECORDED;
M34027;NONE RECORDED;
M34031;NONE RECORDED;
M34047;TATTOO, ARM, LEFT - \"RIP FRANK\",\"MAURISA\";
M34054;TATTOO, NECK - TRIBAL Y  2;
M34054;SCAR, LEG, LEFT -;
M34057;TATTOO, ARM, RIGHT UPPER - SKULL;
M34059;TATTOO, FOREARM, RIGHT - PANTHER HEAD WITH A DAGGER THROU;
M34059;TATTOO, ARM, RIGHT UPPER - 3 SKULLS, SPIDER WEB;
M34059;TATTOO, FOREARM, LEFT - WIZARD, SUN, HAND WITH CRYSTAL B;
M34059;TATTOO, ARM, LEFT UPPER - GRIM REAPER, WIZARD, CRYSTAL BAL;
M34059;TATTOO, BACK - VERGIN MARY, \"GUADLUPE ABRAHAMS\";
M34060;NONE RECORDED;
M34061;TATTOO, ARM, RIGHT UPPER - FOE, PRAYING HANDS,RIP SHANELL;
M34061;TATTOO, ARM, RIGHT UPPER - RPP;
M34061;TATTOO, NECK - LOYALTY IS WHAT I LIVE BY.....;
M34061;TATTOO, HAND, RIGHT - LVA / L HND-5PR STAR;
M34061;TATTOO, FOREARM, LEFT - CLOUDS, BIRDS, RIP NANA,LOVE YOU;
M34062;SCAR, FOREARM, LEFT -;
M34065;NONE RECORDED;
M34075;TATTOO, ARM, RIGHT - Pac Man\", \"God forgives, I don't;
M34075;TATTOO, ARM, LEFT - \"Trust in God\";
M34075;TATTOO, CHEST - Double \"G's\";
M34078;TATTOO, ARM, LEFT - PRAYING HANDS;
M34078;TATTOO, ARM, RIGHT - JOKER FLIPPING CARDS;
M34088;TATTOO, ARM, RIGHT - \"OUT OF SIGHT\";
M34088;TATTOO, ARM, LEFT - \"OUT OF MIND\"  \"DS\"  5 DOTS;
M34090;TATTOO, FOREARM, LEFT - J-TOWN EAST BAY;
M34091;NONE RECORDED;
M34095;NONE RECORDED;
M34103;TATTOO, ARM, RIGHT - \"SMILE NOW CRY LATER\",\"WEST SIDE;
M34103;TATTOO, CHEST - \"DEATH BEFORE DISHONOR\";
M34103;TATTOO, ARM, LEFT - \"YOUNG\",\"NATALIA,TRAMON,KEYVON\";
M34103;TATTOO, ABDOMEN - 7-4-14;
M34106;NONE RECORDED;
M34107;TATTOO, ARM, LEFT UPPER - \"NO LOVE\";
M34107;TATTOO, BACK - \"I AINT GOING\";
M34107;TATTOO, ARM, LEFT UPPER - CROSS THRU HEART \"MARCUS\";
M34107;TATTOO, ARM, RIGHT UPPER - LAUGH NOW CRY LATER FACES;
M34107;TATTOO, ARM, RIGHT UPPER - SCORPION;
M34108;NONE RECORDED;
M34109;TATTOO, ARM, RIGHT - \"BIP\" \"QUIS\" \"G.T.M.\", \"family\",;
M34109;TATTOO, CHEST - \"b\", chicago bulls pic, \"quis mo;
M34109;TATTOO, ARM, LEFT - 5 PT STAR CARDS 4CHN, \"first\", \";
M34110;TATTOO, CHEST - CROSS W/\"LOVE MOM\";
M34111;TATTOO, ARM, LEFT - GRANNY QUAN;
M34111;TATTOO, ARM, RIGHT - BIP LIL MARK MIC TONE TONE RIP;
M34111;TATTOO, CHEST - DEATH MUST BE EZ CUZ....;
M34111;TATTOO, BACK - RIP GRANDAD;
M34117;TATTOO, ARM, LEFT - lord's prayer, deangelo;
M34117;TATTOO, ARM, RIGHT - praying hands,bivens, music note;
M34119;TATTOO, ARM, RIGHT - \"LOVE MOM\", HEART;
M34119;TATTOO, ARM, LEFT - \"HATED BY MANY LOVED BY FEW;
M34119;TATTOO, ARM, LEFT - RESPECT BY ALL\";
M34121;TATTOO, ARM, LEFT - sleeve;
M34121;TATTOO, ARM, RIGHT - sleeve;
M34121;TATTOO, ARM, RIGHT UPPER - \"RIP tina\", angel;
M34121;TATTOO, ABDOMEN - \"Tina\" w/cross;
M34122;TATTOO, HAND, LEFT - \"RIP LISA\";
M34122;TATTOO, ARM, RIGHT UPPER - \"BULLS SYMBOL\";
M34122;TATTOO, ARM, LEFT UPPER - BASKETBALL,\"NBA\";
M34125;TATTOO, HAND, RIGHT - music notes;
M34125;TATTOO, HAND, LEFT - music notes;
M34129;NONE RECORDED;
M34132;TATTOO, ARM, LEFT - \"RIP cambo 4-26-16\", \"truly\", \"O;
M34132;TATTOO, ARM, LEFT UPPER - TRULY;
M34132;TATTOO, ARM, RIGHT UPPER - BLESSED;
M34136;TATTOO, HAND, RIGHT - \"SOFTBUCK\";
M34136;TATTOO, HAND, LEFT - \"SHORTY\";
M34145;TATTOO, ARM, RIGHT - GORILLA,HECHO EN,GUAYAQUIL,;
M34145;TATTOO, ARM, LEFT - TAZ,COYOTE,PENAS NEGRAS,DICE,CRD;
M34145;TATTOO, ARM, RIGHT - CLOWN,5PT STAR,CLOUDS,RAIN,;
M34145;TATTOO, ARM, LEFT - ROSE,DRAGON,WEB,69,MOON,LION;
M34145;TATTOO, ARM, RIGHT - LUDO EN MI ALMA,2 FACES,LOCK,HRT;
M34149;NONE RECORDED;
M34153;TATTOO, FOREARM, LEFT - J\;LWRS:AV;
M34153;TATTOO, FOREARM, RIGHT - 9-5PT STARS,CHARNICE,SHAVESE;
M34153;TATTOO, ARM, RIGHT UPPER - RIP,PAC MAN,STREET SIGN 700 BLOC;
M34153;TATTOO, ARM, LEFT UPPER - RIP MOM;
M34153;TATTOO, HAND, RIGHT - 90.$;
M34156;SCAR, NECK - R HND-MID FNGR;
M34157;NONE RECORDED;
M34160;TATTOO, ARM, RIGHT UPPER - MONEY TREE/SKULL;
M34160;TATTOO, CHEST - \"M\"/\"A\"/\"L\";
M34160;TATTOO, ARM, LEFT UPPER - \"EVE\";
M34161;TATTOO, WRIST, RIGHT - \"BETTY\" NECK/2-MASKS;
M34161;TATTOO, FOREARM, RIGHT - 2MASKS  (CHEST- \"JOSE\");
M34161;TATTOO, FOREARM, LEFT - 2ROSES/HEART;
M34161;TATTOO, BACK - \"CORONA\"/\"LOUIS & FILOMENE\";
M34161;TATTOO, HAND, LEFT - 8-BALL;
M34169;TATTOO, FOREARM, RIGHT - PANTHER;
M34169;TATTOO, FOREARM, LEFT - CROSS;
M34170;TATTOO, ARM, LEFT - BVC, 079, CSG;
M34170;TATTOO, FOREHEAD - KRYSTLE;
M34170;TATTOO, NECK - MMG, D BLOCK, ROSETTA;
M34170;TATTOO, ARM, RIGHT - FTO;
M34175;TATTOO, FOREARM, RIGHT - SHADDAY;
M34175;TATTOO, FOREARM, LEFT - BLESSED;
M34176;SCAR, HEAD, NONSPECIFIC -;
M34176;SCAR, ARM, RIGHT UPPER -;
M34176;TATTOO, FOREARM, RIGHT - \"LAUGH NOW CRY LATER\";
M34176;TATTOO, ARM, LEFT UPPER - \"SKP;
M34184;TATTOO, ARM, RIGHT UPPER - ROCIO, JUAN;
M34184;TATTOO, ARM, LEFT UPPER - IZAC, TAT NECK ABIGAIL;
M34184;TATTOO, FOREARM, LEFT - GUADALUPE, LEON;
M34184;TATTOO, FOREARM, RIGHT - ARIEL, PRAYING HANDS, BLESSED;
M34184;TATTOO, WRIST, LEFT - DAISY;
M34185;TATTOO, CHEST - \"JESSICA\";
M34185;TATTOO, HAND, LEFT - \"LEONOR\"5 DOTS;
M34185;TATTOO, ANKLE, LEFT - TRICIA;
M34185;TATTOO, BACK - \"CONTRERAS\";
M34185;TATTOO, ARM, RIGHT - \"RIP WOODY 9-1-10\";
M34191;TATTOO, FOREARM, LEFT - ONK W/ROSES, SCROLL W/HEBREW;
M34191;TATTOO, FOREARM, RIGHT - \"YOUNG GOTH\";
M34191;TATTOO, ARM, RIGHT - CROSS W/ VINES, HEBREW WRITING;
M34192;TATTOO, CHEST - COVERED;
M34192;TATTOO, BACK - CHGT,THE DON;
M34192;TATTOO, ARM, RIGHT UPPER - SLEEVED;
M34192;TATTOO, FOREARM, RIGHT - SLEEVED,;
M34194;TATTOO, ARM, RIGHT UPPER - \"RIP BUZZIE\";
M34202;TATTOO, CHEST - ANDREA WITH ROSE,MICHELLE;
M34204;TATTOO, HAND, RIGHT - 22;
M34204;TATTOO, CHEST - CIERRIA;
M34204;TATTOO, NECK - FAYE;
M34204;TATTOO, HAND, LEFT - FLAVOR;
M34209;TATTOO, LEG, LEFT - CROSS,ONLY GOD CAN JUDGE ME;
M34209;TATTOO, FOREARM, LEFT - PICTURE OF NAVY PIER W/CHICAGO;
M34209;TATTOO, FOREARM, LEFT - SMILE NOW CRY LATER\;RLEG:C,CROSS;
M34209;TATTOO, NECK - MARIA,CORTEZ,CLOVER,7\;ULA:V.MARY;
M34209;TATTOO, FOREARM, RIGHT - CROSS W/CHAIN, JEHNAY,ROSARY;
M34218;NONE RECORDED;
M34221;NONE RECORDED;
M34223;TATTOO, ARM, LEFT - CROSS W/ PRAYING HANDS;
M34223;TATTOO, BACK - \"CACHITO\";
M34228;TATTOO, ARM, LEFT UPPER - BEARS - SKULL;
M34228;TATTOO, FOREARM, LEFT - DOWN;
M34228;TATTOO, FOREARM, LEFT - TRIBAL, 3 STARS, JAPANESE LETTER;
M34239;TATTOO, ARM, LEFT - RUN ,KB;
M34239;TATTOO, ARM, LEFT - PIG, 1,HAWG,POT LEAF,SMOKE ONE;
M34239;TATTOO, CHEST - CHINA (TAT R LEG-LAVELL;
M34239;TATTOO, NECK - AH, K, BUN;
M34239;TATTOO, ARM, RIGHT - OUTLAW,LH,JUDY,;
M34240;TATTOO, WRIST, RIGHT - MASK;
M34240;SCAR, LEG, RIGHT - LOWER;
M34240;TATTOO, BACK - \"RAY\";
M34251;TATTOO, ARM, LEFT UPPER - CROSS;
M34252;TATTOO, BACK - ZODIAC SIGN,LITTLE GIRL,LOVE;
M34252;TATTOO, ARM, LEFT UPPER - CROSS,FACE;
M34252;TATTOO, FOREARM, RIGHT - P.HANDS, DADDYS ANGEL,JAKARRI;
M34252;TATTOO, BACK - ROBERTA;
M34252;TATTOO, ABDOMEN - MICHAEL\;RFA:WINGS\;;
M34257;TATTOO, CHEST - \"Geralds\";
M34257;TATTOO, CHEST - eagle;
M34257;TATTOO, SHOULDER, RIGHT - cross;
M34258;TATTOO, BACK - VIRGIN MARY;
M34258;TATTOO, ARM, LEFT - JESUS ON CROSS;
M34269;TATTOO, ARM, RIGHT UPPER - AZTEC INDIAN HOLDING A SHIELD;
M34269;TATTOO, LEG, RIGHT - CROSS, HEART(TAT FACE-$;
M34269;TATTOO, BACK - TAMARA,UNFINISHED CROSS;
M34269;TATTOO, LEG, LEFT - MC, FTW(CHEST-CROSS,DEVIL,FLAMES;
M34269;TATTOO, ARM, LEFT UPPER - 4- FACES,DEMON W/UNFINISHED TAT;
M34288;TATTOO, ARM, LEFT - DRAMA FACE,CROSS,4 STARS,;
M34288;TATTOO, HAND, RIGHT - \"GOD\"(LF HND-\"SON\");
M34288;TATTOO, CHEST - COVERED WITH TATOO'S;
M34288;TATTOO, ARM, RIGHT - DRAMA FACE\"LAMAR\"B\"BULLS\"DYPHYM\";
M34290;TATTOO, HAND, RIGHT - \"GOD\"(LF HND-\"SON\");
M34290;TATTOO, NECK - \"SHANTINA\";
M34290;TATTOO, ARM, RIGHT - \"SHAWN\"(LF ARM-\"SHACARRA\");
M34291;TATTOO, ARM, RIGHT - \"MINESHA\";
M34293;TATTOO, CHEST - 1992 W/2 5PT STARS;
M34293;TATTOO, FOREARM, RIGHT - JAMO W/FLAMES, 4-5PT STARS;
M34293;TATTOO, FOREARM, LEFT - KNIFE;
M34294;TATTOO, ARM, LEFT UPPER - GABY\;LHND:TRUST NO BITCH,J, PORT;
M34294;TATTOO, FOREARM, LEFT - NANCY N GABRIEL;
M34294;TATTOO, FOREARM, RIGHT - ALEJANDRO Y GUADALUPE, 3 SKULLS;
M34294;TATTOO, CHEST - MTZ\;RLEG:HEART,DIAMOND,CLUB, MTZ;
M34294;TATTOO, NECK - CROSS\;REAR:3DOTS;
M34299;SCAR, ABDOMEN - GSW;
M34299;TATTOO, FOREARM, RIGHT - RIP GRAND DADDY,LOVE COMIEL;
M34300;TATTOO, FOREARM, RIGHT - JAYLN,W/5PT STAR;
M34300;TATTOO, FOREARM, LEFT - CROSS W/ONLY GOD CAN JUDGE;
M34311;TATTOO, CHEST - JOSE, 8 BALL;
M34311;TATTOO, ARM, RIGHT - NO LIMIT, TRIBAL BAND;
M34311;TATTOO, BACK - LUCY, HEART, 2X'S;
M34313;TATTOO, HAND, RIGHT - BATMAN SYMBOL;
M34313;TATTOO, HAND, LEFT - CROSS;
M34313;TATTOO, ARM, LEFT - \"J\";
M34319;TATTOO, LEG, RIGHT - TRU;
M34319;TATTOO, ARM, RIGHT - UNIVERSE   PANTHER;
M34319;TATTOO, ARM, LEFT - NNEKA;
M34321;TATTOO, HEAD, NONSPECIFIC - CROWN 63 KNIGHTX2 CROSS DK PFORK;
M34321;TATTOO, ARM, RIGHT - KNIGHT A $ PFORKS SKULL CICERO;
M34321;TATTOO, BACK - MASTER W/CROWN ALMIGHTY AMBROSE;
M34321;TATTOO, ABDOMEN - CROWN 2-2K PISTOL RAZA FLAG DOTS;
M34321;TATTOO, ARM, LEFT - A SKULL $ MYA LOVE MOM DEBRA;
M34325;TATTOO, SHOULDER, RIGHT - GLORIA;
M34329;TATTOO, FOREARM, RIGHT - \"Gods\";
M34329;TATTOO, FOREARM, LEFT - \"Gift\";
M34329;TATTOO, HAND, RIGHT - BAD,L-HND-NEWS;
M34329;TATTOO, FOREARM, RIGHT - HEART/CROWN/MIA/44-76/GODS;
M34329;TATTOO, FOREARM, LEFT - CROSS/PRAYING HNDS;
M34330;TATTOO, ARM, LEFT UPPER - PANTHER,CHINESE LETTERS,DERRICK,;
M34330;TATTOO, ARM, RIGHT UPPER - DRAGON,NI'KEAH,FLAMES;
M34330;TATTOO, FOREARM, RIGHT - ROSINA, JACKEL, SKULL W/ FLAMES;
M34330;TATTOO, CHEST - HEART, ROSE, \"CAROL\", SKULL RIPP;
M34330;TATTOO, BACK - \"MISSISSIPPI\" LIBRA SCALE, LION;
M34338;TATTOO, ARM, LEFT - TAKIAH, SMILE FOR GOD, CRY DEATH;
M34338;TATTOO, HAND, RIGHT - SHAWANDA;
M34338;TATTOO, FOREARM, LEFT - LAUGH NOW, CRY LATER;
M34338;TATTOO, ARM, RIGHT - JAKLYN, GOD'S SON, CROSS, TRUST;
M34340;TATTOO, CHEST - heart,mom,clown face;
M34340;TATTOO, ARM, RIGHT UPPER - \"LOVELY\",nay,2 faces,;
M34340;TATTOO, FOREARM, RIGHT - \"MONTY,RIP FONDA,ARCHIE, HALLIE\";
M34340;TATTOO, FOREARM, LEFT - CROSS W/\"JON\" CROSS W/4 STARS;
M34340;TATTOO, ARM, LEFT UPPER - NATUCAL STAR;
